Price,Close,High,Low,Open,Volume
2003-12-01,1467.9200439453125,1474.239990234375,1372.8699951171875,1434.0999755859375,35470880000
2004-01-01,1493.0799560546875,1559.469970703125,1458.510009765625,1474.1600341796875,45972690000
2004-02-01,1470.3800048828125,1524.0899658203125,1452.489990234375,1497.780029296875,35411970000
2004-03-01,1438.4100341796875,1494.6700439453125,1368.0799560546875,1476.0400390625,42497500000
2004-04-01,1401.3599853515625,1508.3699951171875,1401.3599853515625,1438.9100341796875,40153120000
2004-05-01,1466.219970703125,1469.22998046875,1372.4599609375,1409.06005859375,32652780000
2004-06-01,1516.6400146484375,1523.47998046875,1445.2099609375,1457.7099609375,32602090000
2004-07-01,1400.3900146484375,1514.8199462890625,1359.199951171875,1514.8199462890625,35711700000
2004-08-01,1368.6800537109375,1408.31005859375,1301.9300537109375,1390.2099609375,30823660000
2004-09-01,1412.739990234375,1440.81005859375,1360.5799560546875,1363.27001953125,31295080000
2004-10-01,1486.719970703125,1496.97998046875,1416.2900390625,1426.3800048828125,35975380000
2004-11-01,1571.5,1593.1600341796875,1479.8599853515625,1486.25,37928210000
2004-12-01,1621.1199951171875,1635.699951171875,1577.77001953125,1578.25,44379920000
2005-01-01,1519.6300048828125,1635.449951171875,1480.6600341796875,1628.75,43135970000
2005-02-01,1511.02001953125,1561.1700439453125,1489.989990234375,1521.0,36626560000
2005-03-01,1482.530029296875,1552.530029296875,1458.260009765625,1516.6300048828125,39780380000
2005-04-01,1420.7900390625,1503.2099609375,1394.3599853515625,1491.8299560546875,37517930000
2005-05-01,1542.6300048828125,1551.1199951171875,1415.5999755859375,1421.9000244140625,34223410000
2005-06-01,1493.52001953125,1568.9599609375,1490.02001953125,1541.72998046875,36702320000
2005-07-01,1605.1400146484375,1619.949951171875,1484.1800537109375,1497.02001953125,32702310000
2005-08-01,1581.7099609375,1628.5699462890625,1551.31005859375,1609.739990234375,34238710000
2005-09-01,1601.6600341796875,1619.1199951171875,1551.81005859375,1581.22998046875,34790080000
2005-10-01,1579.1800537109375,1617.77001953125,1515.4200439453125,1603.469970703125,36500900000
2005-11-01,1672.56005859375,1704.4200439453125,1570.75,1572.969970703125,31942420000
2005-12-01,1645.199951171875,1716.6500244140625,1641.8599853515625,1683.3900146484375,32737380000
2006-01-01,1710.75,1761.4599609375,1633.6199951171875,1654.3900146484375,41775220000
2006-02-01,1670.5699462890625,1714.280029296875,1637.260009765625,1697.1199951171875,37103890000
2006-03-01,1703.6600341796875,1720.199951171875,1634.25,1675.9200439453125,47567350000
2006-04-01,1700.7099609375,1750.22998046875,1684.3499755859375,1715.1199951171875,39227480000
2006-05-01,1579.5799560546875,1721.1300048828125,1554.760009765625,1706.800048828125,45923780000
2006-06-01,1575.22998046875,1626.2900390625,1511.530029296875,1581.0799560546875,43418010000
2006-07-01,1509.4300537109375,1586.43994140625,1446.77001953125,1580.6300048828125,36405330000
2006-08-01,1579.72998046875,1586.5999755859375,1476.06005859375,1498.1700439453125,38177580000
2006-09-01,1654.1300048828125,1666.030029296875,1558.1700439453125,1589.2099609375,37304950000
2006-10-01,1732.5400390625,1745.7900390625,1623.0699462890625,1650.3199462890625,42714580000
2006-11-01,1791.25,1824.2099609375,1693.18994140625,1738.550048828125,38943340000
2006-12-01,1756.9000244140625,1821.1800537109375,1746.0699462890625,1790.6300048828125,35073670000
2007-01-01,1792.280029296875,1847.5400390625,1731.7099609375,1769.219970703125,42688490000
2007-02-01,1761.5999755859375,1851.469970703125,1746.2900390625,1801.5999755859375,39700560000
2007-03-01,1772.3599853515625,1807.4300537109375,1710.969970703125,1729.030029296875,43563900000
2007-04-01,1867.75,1896.77001953125,1761.6500244140625,1775.9200439453125,39717000000
2007-05-01,1928.18994140625,1931.0999755859375,1857.3299560546875,1872.3399658203125,44252460000
2007-06-01,1934.0999755859375,1948.5799560546875,1876.52001953125,1934.739990234375,45340310000
2007-07-01,1932.06005859375,2060.2900390625,1931.989990234375,1943.280029296875,45107360000
2007-08-01,1988.72998046875,1995.0,1805.6600341796875,1929.0899658203125,52126030000
2007-09-01,2091.110107421875,2101.9599609375,1943.27001953125,1989.280029296875,35257250000
2007-10-01,2238.97998046875,2239.22998046875,2088.7900390625,2092.60009765625,48751620000
2007-11-01,2089.10009765625,2226.8798828125,1980.1800537109375,2223.52001953125,50214790000
2007-12-01,2084.929931640625,2147.679931640625,1999.5899658203125,2080.10009765625,37753390000
2008-01-01,1841.4200439453125,2094.219970703125,1693.06005859375,2085.530029296875,55211960000
2008-02-01,1745.27001953125,1864.969970703125,1714.8599853515625,1846.0699462890625,45767570000
2008-03-01,1781.9300537109375,1831.97998046875,1668.5699462890625,1743.9200439453125,44966440000
2008-04-01,1917.699951171875,1953.5899658203125,1776.5999755859375,1806.1500244140625,42726250000
2008-05-01,2032.5699462890625,2050.7900390625,1921.050048828125,1921.8699951171875,42783110000
2008-06-01,1837.0899658203125,2055.820068359375,1829.300048828125,2026.5799560546875,45968100000
2008-07-01,1849.1500244140625,1874.8299560546875,1761.0799560546875,1821.9300537109375,50672460000
2008-08-01,1872.5400390625,1973.56005859375,1802.0899658203125,1847.469970703125,39482890000
2008-09-01,1594.6300048828125,1912.719970703125,1496.1500244140625,1904.2099609375,51722940000
2008-10-01,1334.780029296875,1584.260009765625,1149.1199951171875,1581.06005859375,62537120000
2008-11-01,1185.75,1382.6500244140625,1018.8599853515625,1333.18994140625,41933210000
2008-12-01,1211.6500244140625,1251.56005859375,1091.0400390625,1185.75,39619890000
2009-01-01,1180.25,1286.0799560546875,1136.6099853515625,1212.739990234375,39995600000
2009-02-01,1116.989990234375,1286.9000244140625,1112.1199951171875,1168.1300048828125,42380620000
2009-03-01,1237.010009765625,1281.300048828125,1040.4100341796875,1098.989990234375,49480930000
2009-04-01,1394.3299560546875,1418.77001953125,1211.5999755859375,1215.9000244140625,48683640000
2009-05-01,1435.5699462890625,1435.800048828125,1339.8199462890625,1396.219970703125,47352030000
2009-06-01,1477.25,1511.93994140625,1413.5400390625,1451.3699951171875,51881250000
2009-07-01,1603.3599853515625,1632.969970703125,1394.8699951171875,1486.5,47084360000
2009-08-01,1625.18994140625,1668.010009765625,1563.1400146484375,1619.239990234375,44011670000
2009-09-01,1718.989990234375,1754.5400390625,1585.56005859375,1620.0899658203125,49652910000
2009-10-01,1667.1300048828125,1780.8299560546875,1656.5699462890625,1710.5,50489640000
2009-11-01,1767.4300537109375,1814.25,1652.43994140625,1667.06005859375,38877300000
2009-12-01,1860.31005859375,1882.5799560546875,1759.3399658203125,1782.8499755859375,39269070000
2010-01-01,1741.0400390625,1897.489990234375,1734.030029296875,1882.68994140625,45625830000
2010-02-01,1818.6800537109375,1830.3800048828125,1712.8900146484375,1745.9100341796875,42835360000
2010-03-01,1958.3399658203125,1976.3800048828125,1826.6099853515625,1826.6199951171875,54955550000
2010-04-01,2000.6300048828125,2059.419921875,1943.969970703125,1968.43994140625,54528540000
2010-05-01,1852.3900146484375,2039.52001953125,1752.31005859375,2010.93994140625,57203120000
2010-06-01,1739.1400146484375,1939.77001953125,1734.9000244140625,1846.5999755859375,48633730000
2010-07-01,1864.0,1900.1500244140625,1700.0400390625,1741.9300537109375,43910370000
2010-08-01,1767.4300537109375,1918.780029296875,1747.3199462890625,1886.6099853515625,41794240000
2010-09-01,1998.0400390625,2029.6500244140625,1791.4100341796875,1791.9100341796875,41586870000
2010-10-01,2124.449951171875,2137.330078125,1963.6800537109375,2014.469970703125,41539760000
2010-11-01,2117.330078125,2200.159912109375,2085.27001953125,2135.570068359375,40893560000
2010-12-01,2217.860107421875,2238.919921875,2150.639892578125,2150.639892578125,36306890000
2011-01-01,2281.909912109375,2336.0400390625,2237.72998046875,2238.659912109375,40221760000
2011-02-01,2350.989990234375,2403.52001953125,2284.64990234375,2298.3701171875,39225340000
2011-03-01,2338.989990234375,2375.669921875,2188.919921875,2359.780029296875,45049990000
2011-04-01,2404.080078125,2415.85009765625,2254.8798828125,2352.469970703125,38024600000
2011-05-01,2372.5400390625,2417.830078125,2298.719970703125,2410.239990234375,42067110000
2011-06-01,2325.070068359375,2373.820068359375,2180.93994140625,2368.2900390625,42570710000
2011-07-01,2362.81005859375,2438.43994140625,2318.199951171875,2326.159912109375,37282980000
2011-08-01,2241.010009765625,2396.5,2034.9200439453125,2391.419921875,56977870000
2011-09-01,2139.179931640625,2337.699951171875,2112.840087890625,2245.010009765625,42996470000
2011-10-01,2360.080078125,2412.52001953125,2042.9000244140625,2128.02001953125,42787830000
2011-11-01,2295.199951171875,2402.510009765625,2150.7099609375,2301.110107421875,38397210000
2011-12-01,2277.830078125,2343.10009765625,2209.570068359375,2294.27001953125,33177490000
2012-01-01,2467.949951171875,2481.510009765625,2307.56005859375,2323.159912109375,35325900000
2012-02-01,2623.10009765625,2645.199951171875,2474.2900390625,2481.6201171875,37728460000
2012-03-01,2755.27001953125,2794.0,2575.1298828125,2634.199951171875,36686310000
2012-04-01,2723.679931640625,2795.35009765625,2628.9599609375,2752.25,33793990000
2012-05-01,2524.8701171875,2756.81005859375,2474.699951171875,2719.25,40115930000
2012-06-01,2615.719970703125,2633.2099609375,2443.919921875,2510.820068359375,37458650000
2012-07-01,2642.530029296875,2663.1201171875,2522.889892578125,2616.52001953125,34686680000
2012-08-01,2772.239990234375,2802.909912109375,2606.5400390625,2660.489990234375,35708950000
2012-09-01,2799.18994140625,2878.3798828125,2744.2900390625,2766.929931640625,33719730000
2012-10-01,2647.919921875,2845.969970703125,2636.830078125,2811.449951171875,36367020000
2012-11-01,2677.8798828125,2701.909912109375,2494.3798828125,2661.050048828125,36894240000
2012-12-01,2660.929931640625,2713.389892578125,2598.570068359375,2697.43994140625,33522490000
2013-01-01,2731.530029296875,2769.31005859375,2703.75,2727.669921875,39027620000
2013-02-01,2738.580078125,2783.18994140625,2689.830078125,2751.18994140625,35765430000
2013-03-01,2818.68994140625,2820.669921875,2713.489990234375,2725.3798828125,33749180000
2013-04-01,2887.43994140625,2887.8701171875,2730.969970703125,2819.780029296875,36904330000
2013-05-01,2981.760009765625,3053.510009765625,2868.760009765625,2885.35009765625,39144080000
2013-06-01,2909.60009765625,3007.300048828125,2825.179931640625,2984.590087890625,37528250000
2013-07-01,3090.18994140625,3110.010009765625,2913.47998046875,2933.47998046875,35889520000
2013-08-01,3073.81005859375,3149.239990234375,3053.260009765625,3113.219970703125,32804650000
2013-09-01,3218.199951171875,3248.52001953125,3077.1298828125,3097.64990234375,34997740000
2013-10-01,3377.72998046875,3408.280029296875,3117.68994140625,3220.919921875,43017190000
2013-11-01,3487.820068359375,3495.969970703125,3318.39990234375,3392.320068359375,35818470000
2013-12-01,3592.0,3592.0,3422.860107421875,3496.18994140625,37139280000
2014-01-01,3521.919921875,3634.64990234375,3461.639892578125,3575.60009765625,45227610000
2014-02-01,3696.10009765625,3722.3798828125,3418.8798828125,3524.22998046875,39978180000
2014-03-01,3595.739990234375,3738.320068359375,3543.070068359375,3657.320068359375,46796180000
2014-04-01,3582.02001953125,3676.360107421875,3414.110107421875,3615.909912109375,44391220000
2014-05-01,3736.820068359375,3741.570068359375,3506.35009765625,3589.659912109375,39290130000
2014-06-01,3849.47998046875,3860.64990234375,3707.889892578125,3740.7099609375,40249370000
2014-07-01,3892.5,3997.5,3837.159912109375,3864.139892578125,39536410000
2014-08-01,4082.56005859375,4082.969970703125,3845.199951171875,3886.10009765625,33417300000
2014-09-01,4049.449951171875,4118.91015625,4007.6298828125,4093.1201171875,39631140000
2014-10-01,4158.2099609375,4170.8701171875,3700.22998046875,4043.330078125,50136190000
2014-11-01,4337.7900390625,4347.08984375,4126.72021484375,4160.60009765625,32967990000
2014-12-01,4236.27978515625,4332.5498046875,4089.090087890625,4323.9501953125,39587090000
2015-01-01,4148.43017578125,4292.8798828125,4078.85009765625,4258.60009765625,38719030000
2015-02-01,4440.669921875,4464.31005859375,4094.72998046875,4162.2001953125,35773090000
2015-03-01,4333.68994140625,4483.97021484375,4280.9501953125,4452.7998046875,41204240000
2015-04-01,4414.25,4562.330078125,4283.91015625,4328.169921875,36159640000
2015-05-01,4508.25,4551.52978515625,4349.93017578125,4437.7001953125,35994540000
2015-06-01,4396.759765625,4561.64013671875,4377.22998046875,4530.02978515625,41338820000
2015-07-01,4588.91015625,4694.1298828125,4344.14990234375,4433.7900390625,40634120000
2015-08-01,4274.580078125,4634.7001953125,3787.22998046875,4595.259765625,43388300000
2015-09-01,4181.06005859375,4450.66015625,4053.1201171875,4177.93994140625,41503920000
2015-10-01,4648.830078125,4681.22998046875,4124.5498046875,4185.27978515625,42348240000
2015-11-01,4664.509765625,4737.1201171875,4486.08984375,4658.7900390625,36814190000
2015-12-01,4593.27001953125,4739.75,4478.25,4685.740234375,40577940000
2016-01-01,4279.169921875,4522.1201171875,3992.909912109375,4485.06005859375,44867130000
2016-02-01,4201.1201171875,4301.6298828125,3888.780029296875,4254.41015625,43098650000
2016-03-01,4483.66015625,4518.18017578125,4225.93017578125,4238.080078125,40738880000
2016-04-01,4341.2998046875,4574.3798828125,4307.10009765625,4461.77001953125,38014300000
2016-05-01,4523.89013671875,4526.83984375,4282.0,4350.830078125,38803240000
2016-06-01,4417.7001953125,4536.5498046875,4179.740234375,4507.18017578125,44213900000
2016-07-01,4730.22998046875,4743.25,4375.72021484375,4411.77001953125,36050040000
2016-08-01,4771.0498046875,4837.669921875,4689.5498046875,4734.43994140625,38754780000
2016-09-01,4875.7001953125,4895.5,4656.509765625,4774.81005859375,40112010000
2016-10-01,4801.27001953125,4911.759765625,4760.06982421875,4864.6298828125,34708450000
2016-11-01,4810.81005859375,4896.56982421875,4647.58984375,4810.2998046875,41950260000
2016-12-01,4863.6201171875,4992.080078125,4721.41015625,4806.77001953125,38648510000
2017-01-01,5116.77001953125,5172.43017578125,4884.52001953125,4900.85009765625,36115440000
2017-02-01,5330.31005859375,5358.52978515625,5128.759765625,5157.830078125,36811150000
2017-03-01,5436.22998046875,5451.5,5316.02001953125,5368.64990234375,44064880000
2017-04-01,5583.52978515625,5600.0,5353.58984375,5440.2001953125,33894020000
2017-05-01,5788.7998046875,5813.259765625,5568.47021484375,5602.43994140625,42405030000
2017-06-01,5646.919921875,5897.68994140625,5599.43994140625,5804.169921875,50292320000
2017-07-01,5880.330078125,5995.77001953125,5579.64013671875,5680.35986328125,36228200000
2017-08-01,5988.60009765625,5995.4501953125,5750.5,5900.64013671875,41368170000
2017-09-01,5979.2998046875,6012.9501953125,5839.89013671875,6001.81982421875,38354650000
2017-10-01,6248.56005859375,6258.419921875,5955.830078125,5988.9599609375,41620780000
2017-11-01,6365.56005859375,6426.0400390625,6194.580078125,6274.259765625,42080670000
2017-12-01,6396.419921875,6522.7001953125,6234.22021484375,6325.60986328125,38755950000
2018-01-01,6949.990234375,7022.97021484375,6417.75,6431.58984375,44694030000
2018-02-01,6854.419921875,7003.1298828125,6164.43017578125,6910.56982421875,44063140000
2018-03-01,6581.1298828125,7186.08984375,6410.0400390625,6862.93994140625,48760550000
2018-04-01,6605.56982421875,6856.9599609375,6322.60009765625,6528.22998046875,43233040000
2018-05-01,6967.72998046875,7016.419921875,6539.8701171875,6592.93017578125,45761130000
2018-06-01,7040.7998046875,7309.990234375,6950.22998046875,7010.080078125,48573740000
2018-07-01,7231.97998046875,7511.39013671875,6969.16015625,6979.5400390625,38964090000
2018-08-01,7654.5498046875,7691.10009765625,7221.35009765625,7269.2001953125,46197780000
2018-09-01,7627.64990234375,7657.7998046875,7400.990234375,7629.33984375,44907360000
2018-10-01,6967.10009765625,7700.56005859375,6574.75,7673.0,61889960000
2018-11-01,6949.009765625,7205.9599609375,6442.35986328125,6980.7900390625,48901700000
2018-12-01,6329.97021484375,7107.0,5895.1201171875,7106.83984375,49224830000
2019-01-01,6906.83984375,6936.33984375,6139.39990234375,6198.68017578125,49542480000
2019-02-01,7097.52978515625,7161.72998046875,6836.7001953125,6872.72998046875,42628810000
2019-03-01,7378.77001953125,7505.41015625,6940.72021484375,7152.080078125,49622660000
2019-04-01,7781.4599609375,7851.97021484375,7422.43994140625,7450.81005859375,43553400000
2019-05-01,7127.9599609375,7851.02978515625,7125.97021484375,7828.14013671875,47822630000
2019-06-01,7671.080078125,7772.52978515625,6936.68017578125,7110.33984375,44821400000
2019-07-01,7848.77978515625,8027.18017578125,7735.669921875,7816.56005859375,42846360000
2019-08-01,7691.0,8000.93994140625,7356.27001953125,7866.60009765625,46323300000
2019-09-01,7749.4501953125,7975.330078125,7584.81982421875,7634.02978515625,41720490000
2019-10-01,8083.830078125,8119.72998046875,7463.56982421875,7782.81982421875,44203530000
2019-11-01,8403.6796875,8445.6103515625,8111.72998046875,8121.9501953125,41773310000
2019-12-01,8733.0703125,8811.099609375,8167.35986328125,8409.8701171875,46214040000
2020-01-01,8991.509765625,9272.3701171875,8713.8896484375,8802.2197265625,52694760000
2020-02-01,8461.830078125,9736.5703125,8133.85009765625,9033.51953125,53886320000
2020-03-01,7813.5,9000.4599609375,6771.91015625,8569.91015625,97320230000
2020-04-01,9000.509765625,9025.8203125,7423.97021484375,7582.77978515625,79171670000
2020-05-01,9555.5302734375,9573.5498046875,8665.400390625,8791.8798828125,81175640000
2020-06-01,10156.849609375,10306.900390625,9489.580078125,9526.4296875,112284350000
2020-07-01,10905.8798828125,11069.259765625,10142.75,10160.41015625,95054280000
2020-08-01,12110.7001953125,12167.4599609375,10855.0595703125,11018.01953125,78996130000
2020-09-01,11418.0595703125,12439.48046875,10677.849609375,12203.3603515625,82496920000
2020-10-01,11052.9501953125,12204.75,10960.01953125,11554.9599609375,78287400000
2020-11-01,12268.3203125,12306.7099609375,10957.1103515625,11152.48046875,91282630000
2020-12-01,12888.2802734375,12925.5302734375,12226.1298828125,12387.6201171875,112635010000
2021-01-01,12925.3798828125,13563.7001953125,12537.419921875,12950.2197265625,139796850000
2021-02-01,12909.4404296875,13879.76953125,12758.1201171875,13067.650390625,142926770000
2021-03-01,13091.4404296875,13301.6201171875,12208.3896484375,13106.01953125,134201470000
2021-04-01,13860.759765625,14073.48046875,13255.8203125,13268.8798828125,91591470000
2021-05-01,13686.509765625,13955.0,12967.1796875,13923.0400390625,89415440000
2021-06-01,14554.7998046875,14582.2998046875,13469.849609375,13764.26953125,108377000000
2021-07-01,14959.900390625,15142.349609375,14455.0703125,14530.6298828125,88708530000
2021-08-01,15582.509765625,15620.6201171875,14773.1904296875,15046.099609375,88083480000
2021-09-01,14689.6201171875,15701.400390625,14684.5498046875,15637.1298828125,95275100000
2021-10-01,15850.4697265625,15856.900390625,14384.9296875,14731.3798828125,99492020000
2021-11-01,16135.919921875,16764.859375,15785.3095703125,15879.6103515625,109314860000
2021-12-01,16320.080078125,16607.189453125,15508.740234375,16347.9599609375,104264460000
2022-01-01,14930.0498046875,16513.869140625,13724.849609375,16395.509765625,100106820000
2022-02-01,14237.8095703125,15196.400390625,13065.4404296875,14966.599609375,89543300000
2022-03-01,14838.490234375,15265.419921875,13020.400390625,14197.66015625,131081330000
2022-04-01,12854.7998046875,15161.8896484375,12835.48046875,14886.91015625,96581010000
2022-05-01,12642.099609375,13556.669921875,11492.2900390625,12864.830078125,111465680000
2022-06-01,11503.7197265625,12897.6298828125,11037.2099609375,12750.3095703125,113875890000
2022-07-01,12947.9697265625,12986.6396484375,11366.0703125,11472.6298828125,94293720000
2022-08-01,12272.0302734375,13720.91015625,12240.8203125,12877.0400390625,110367680000
2022-09-01,10971.2197265625,12752.830078125,10966.9501953125,12158.8798828125,98888530000
2022-10-01,11405.5703125,11681.849609375,10440.6396484375,11059.169921875,98292380000
2022-11-01,12030.0595703125,12031.33984375,10632.3896484375,11571.5302734375,101572370000
2022-12-01,10939.759765625,12166.41015625,10671.1904296875,12030.240234375,100007430000
